loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_util,is_default,fico_score,dti_score,revol_score,grade_score,delinq_score,total_score,risk_tier
2000.0, 36 months,12.05,66.48,C,C1,10+ years,MORTGAGE,52000.0,Source Verified,Fully Paid,other,NC,13.36,0.0,685.0,689.0,14.0,0.0,44.8,0,3,2,2,3,1,11,Medium Risk
9000.0, 36 months,9.99,290.37,B,B3,5 years,MORTGAGE,30000.0,Verified,Fully Paid,credit_card,MN,16.68,0.0,685.0,689.0,14.0,0.0,41.0,0,3,2,2,2,1,10,Medium Risk
11000.0, 36 months,8.18,345.62,B,B1,10+ years,RENT,46000.0,Not Verified,Fully Paid,credit_card,MT,30.49,0.0,675.0,679.0,19.0,0.0,39.4,0,3,4,2,2,1,12,Medium Risk
4800.0, 36 months,15.41,167.36,D,D1,< 1 year,RENT,65000.0,Verified,Fully Paid,debt_consolidation,CA,18.69,0.0,690.0,694.0,7.0,1.0,62.3,0,3,2,3,4,1,13,High Risk
18925.0, 36 months,15.41,659.85,D,D1,4 years,RENT,45062.0,Verified,Fully Paid,debt_consolidation,NE,29.37,2.0,665.0,669.0,20.0,0.0,56.1,0,3,3,3,4,3,16,High Risk
4000.0, 36 months,15.41,139.47,D,D1,1 year,OWN,33000.0,Verified,Charged Off,debt_consolidation,PA,16.46,0.0,675.0,679.0,6.0,0.0,58.6,1,3,2,3,4,1,13,High Risk
20400.0, 60 months,19.99,540.37,E,E4,5 years,RENT,60000.0,Verified,Charged Off,moving,NJ,11.52,0.0,675.0,679.0,10.0,0.0,43.9,1,3,2,2,4,1,12,Medium Risk
24000.0, 36 months,8.18,754.07,B,B1,10+ years,MORTGAGE,140000.0,Source Verified,Fully Paid,credit_card,TX,23.38,0.0,670.0,674.0,15.0,0.0,5.1,0,3,3,1,2,1,10,Medium Risk
25000.0, 36 months,6.24,763.28,A,A2,10+ years,MORTGAGE,125000.0,Not Verified,Fully Paid,debt_consolidation,NV,8.02,0.0,710.0,714.0,9.0,0.0,47.5,0,2,1,2,1,1,7,Low Risk
15000.0, 36 months,7.26,464.95,A,A4,9 years,MORTGAGE,48000.0,Source Verified,Fully Paid,credit_card,AZ,29.1,0.0,710.0,714.0,14.0,1.0,33.3,0,2,3,2,1,1,9,Medium Risk
35000.0, 36 months,14.33,1201.84,C,C5,7 years,MORTGAGE,240000.0,Verified,Fully Paid,debt_consolidation,TX,9.99,0.0,680.0,684.0,11.0,0.0,90.7,0,3,1,4,3,1,12,Medium Risk
6000.0, 36 months,7.26,185.98,A,A4,Unknown,MORTGAGE,120000.0,Not Verified,Fully Paid,home_improvement,MD,32.06,0.0,810.0,814.0,26.0,0.0,13.1,0,1,4,1,1,1,8,Low Risk
5000.0, 36 months,12.05,166.2,C,C1,2 years,RENT,35000.0,Source Verified,Fully Paid,debt_consolidation,FL,30.46,1.0,665.0,669.0,16.0,2.0,31.9,0,3,4,2,3,2,14,High Risk
35000.0, 60 months,16.99,869.66,D,D3,8 years,MORTGAGE,112000.0,Source Verified,Fully Paid,debt_consolidation,VA,21.1,1.0,680.0,684.0,11.0,0.0,66.7,0,3,3,3,4,2,15,High Risk
15000.0, 36 months,6.24,457.97,A,A2,10+ years,MORTGAGE,92000.0,Source Verified,Charged Off,home_improvement,OR,0.64,0.0,810.0,814.0,7.0,0.0,3.7,1,1,1,1,1,1,5,Low Risk
25000.0, 60 months,14.33,586.0,C,C5,10+ years,RENT,90000.0,Not Verified,Fully Paid,debt_consolidation,NY,14.17,0.0,705.0,709.0,10.0,1.0,9.6,0,2,2,1,3,1,9,Medium Risk
16000.0, 36 months,6.89,493.23,A,A3,8 years,MORTGAGE,78000.0,Source Verified,Fully Paid,credit_card,NY,16.8,1.0,740.0,744.0,11.0,0.0,58.7,0,2,2,3,1,2,10,Medium Risk
12000.0, 36 months,9.99,387.15,B,B3,< 1 year,RENT,50000.0,Verified,Fully Paid,debt_consolidation,FL,23.24,0.0,675.0,679.0,10.0,0.0,49.7,0,3,3,2,2,1,11,Medium Risk
8400.0, 36 months,12.05,279.21,C,C1,1 year,RENT,65000.0,Source Verified,Fully Paid,debt_consolidation,FL,9.42,0.0,695.0,699.0,11.0,0.0,56.7,0,3,1,3,3,1,11,Medium Risk
11200.0, 36 months,9.99,361.34,B,B3,7 years,RENT,60000.0,Source Verified,Fully Paid,credit_card,CA,15.72,0.0,680.0,684.0,8.0,1.0,44.9,0,3,2,2,2,1,10,Medium Risk
5500.0, 36 months,7.89,172.08,A,A5,8 years,MORTGAGE,46000.0,Not Verified,Fully Paid,credit_card,CT,8.71,0.0,680.0,684.0,11.0,0.0,49.7,0,3,1,2,1,1,8,Low Risk
20000.0, 36 months,10.99,654.68,B,B4,< 1 year,RENT,50000.0,Verified,Fully Paid,credit_card,FL,31.3,0.0,665.0,669.0,13.0,1.0,18.9,0,3,4,1,2,1,11,Medium Risk
16875.0, 60 months,16.99,419.3,D,D3,Unknown,MORTGAGE,44000.0,Not Verified,Late (31-120 days),credit_card,AZ,29.11,0.0,720.0,724.0,9.0,1.0,18.6,1,2,3,1,4,1,11,Medium Risk
24000.0, 36 months,10.99,785.62,B,B4,2 years,OWN,69000.0,Source Verified,Fully Paid,credit_card,PA,10.45,0.0,675.0,679.0,7.0,0.0,53.6,0,3,2,3,2,1,11,Medium Risk
6000.0, 36 months,13.67,204.11,C,C4,6 years,RENT,35000.0,Source Verified,Charged Off,other,NY,24.38,1.0,665.0,669.0,15.0,0.0,94.9,1,3,3,4,3,2,15,High Risk
12000.0, 36 months,12.05,398.86,C,C1,2 years,RENT,40000.0,Source Verified,Fully Paid,debt_consolidation,VA,20.52,1.0,675.0,679.0,13.0,0.0,49.0,0,3,3,2,3,2,13,High Risk
20000.0, 60 months,7.89,404.48,A,A5,8 years,MORTGAGE,86437.0,Source Verified,Fully Paid,debt_consolidation,AL,11.31,0.0,725.0,729.0,27.0,0.0,23.0,0,2,2,1,1,1,7,Low Risk
24000.0, 60 months,11.49,527.71,B,B5,2 years,MORTGAGE,77000.0,Not Verified,Fully Paid,debt_consolidation,CA,29.93,0.0,725.0,729.0,13.0,0.0,48.7,0,2,3,2,2,1,10,Medium Risk
2900.0, 36 months,9.17,92.45,B,B2,8 years,RENT,98000.0,Not Verified,Fully Paid,credit_card,VA,18.41,0.0,675.0,679.0,19.0,1.0,11.0,0,3,2,1,2,1,9,Medium Risk
35000.0, 36 months,12.59,1172.39,C,C2,< 1 year,MORTGAGE,105000.0,Verified,Fully Paid,debt_consolidation,TX,24.1,0.0,690.0,694.0,10.0,1.0,59.0,0,3,3,3,3,1,13,High Risk
6000.0, 36 months,7.89,187.72,A,A5,3 years,RENT,40000.0,Source Verified,Fully Paid,debt_consolidation,CO,16.77,0.0,675.0,679.0,10.0,0.0,81.1,0,3,2,4,1,1,11,Medium Risk
15000.0, 36 months,11.49,494.57,B,B5,3 years,MORTGAGE,73392.0,Verified,Fully Paid,home_improvement,NY,17.1,5.0,665.0,669.0,13.0,0.0,41.9,0,3,2,2,2,4,13,High Risk
9000.0, 36 months,5.32,271.04,A,A1,10+ years,MORTGAGE,112000.0,Not Verified,Fully Paid,debt_consolidation,VA,20.36,4.0,715.0,719.0,18.0,0.0,47.6,0,2,3,2,1,4,12,Medium Risk
35000.0, 60 months,13.18,799.59,C,C3,8 years,OWN,130000.0,Source Verified,Fully Paid,credit_card,MS,24.7,0.0,720.0,724.0,13.0,0.0,71.9,0,2,3,3,3,1,12,Medium Risk
19000.0, 60 months,22.99,535.51,F,F2,5 years,MORTGAGE,38000.0,Verified,Charged Off,debt_consolidation,NC,24.86,0.0,670.0,674.0,9.0,0.0,78.0,1,3,3,4,4,1,15,High Risk
1200.0, 36 months,9.17,38.26,B,B2,7 years,MORTGAGE,47000.0,Source Verified,Fully Paid,home_improvement,OH,14.79,0.0,700.0,704.0,17.0,0.0,56.8,0,2,2,3,2,1,10,Medium Risk
7000.0, 36 months,16.99,249.54,D,D3,8 years,RENT,56000.0,Verified,Fully Paid,medical,FL,35.41,0.0,660.0,664.0,13.0,2.0,98.3,0,3,4,4,4,1,16,High Risk
12000.0, 60 months,22.99,338.22,F,F2,8 years,RENT,65000.0,Verified,Charged Off,debt_consolidation,MI,12.93,0.0,675.0,679.0,10.0,0.0,50.9,1,3,2,3,4,1,13,High Risk
3950.0, 36 months,16.55,139.95,D,D2,10+ years,RENT,27000.0,Verified,Fully Paid,other,AZ,33.29,0.0,680.0,684.0,8.0,1.0,32.0,0,3,4,2,4,1,14,High Risk
8500.0, 36 months,6.89,262.03,A,A3,10+ years,MORTGAGE,120000.0,Not Verified,Charged Off,home_improvement,AZ,21.82,0.0,705.0,709.0,15.0,0.0,65.8,1,2,3,3,1,1,10,Medium Risk
10000.0, 60 months,13.67,230.98,C,C4,7 years,RENT,58500.0,Not Verified,Charged Off,debt_consolidation,IN,7.61,1.0,680.0,684.0,17.0,0.0,53.6,1,3,1,3,3,2,12,Medium Risk
25000.0, 36 months,6.89,770.68,A,A3,6 years,MORTGAGE,218000.0,Verified,Fully Paid,debt_consolidation,TX,5.6,0.0,680.0,684.0,21.0,1.0,30.9,0,3,1,2,1,1,8,Low Risk
10000.0, 36 months,10.99,327.34,B,B4,< 1 year,RENT,100000.0,Verified,Charged Off,debt_consolidation,AZ,37.72,0.0,675.0,679.0,13.0,0.0,71.0,1,3,4,3,2,1,13,High Risk
30000.0, 36 months,6.24,915.93,A,A2,10+ years,OWN,128000.0,Verified,Fully Paid,credit_card,CO,21.98,0.0,745.0,749.0,6.0,0.0,83.2,0,2,3,4,1,1,11,Medium Risk
25000.0, 36 months,7.89,782.15,A,A5,10+ years,MORTGAGE,95000.0,Source Verified,Fully Paid,debt_consolidation,CA,14.79,0.0,705.0,709.0,13.0,0.0,32.6,0,2,2,2,1,1,8,Low Risk
8000.0, 36 months,11.49,263.78,B,B5,5 years,RENT,34800.0,Verified,Fully Paid,credit_card,WI,19.38,0.0,690.0,694.0,16.0,1.0,38.4,0,3,2,2,2,1,10,Medium Risk
28000.0, 36 months,6.24,854.87,A,A2,10+ years,MORTGAGE,125000.0,Not Verified,Fully Paid,debt_consolidation,IL,24.36,0.0,735.0,739.0,23.0,0.0,45.3,0,2,3,2,1,1,9,Medium Risk
12000.0, 36 months,8.18,377.04,B,B1,5 years,RENT,61000.0,Source Verified,Fully Paid,credit_card,FL,18.9,0.0,665.0,669.0,6.0,0.0,72.7,0,3,2,3,2,1,11,Medium Risk
11225.0, 36 months,16.55,397.7,D,D2,10+ years,RENT,80000.0,Verified,Fully Paid,house,CA,9.31,0.0,775.0,779.0,8.0,0.0,15.6,0,1,1,1,4,1,8,Low Risk
3000.0, 36 months,12.05,99.72,C,C1,2 years,RENT,27000.0,Source Verified,Fully Paid,home_improvement,IN,22.31,0.0,660.0,664.0,8.0,0.0,72.6,0,3,3,3,3,1,13,High Risk
24000.0, 36 months,8.18,754.07,B,B1,3 years,RENT,125000.0,Source Verified,Fully Paid,credit_card,MN,7.48,2.0,675.0,679.0,5.0,0.0,77.4,0,3,1,4,2,3,13,High Risk
20000.0, 36 months,11.49,659.43,B,B5,10+ years,RENT,75000.0,Source Verified,Fully Paid,debt_consolidation,AL,22.22,1.0,680.0,684.0,10.0,0.0,26.7,0,3,3,2,2,2,12,Medium Risk
8400.0, 36 months,9.99,271.01,B,B3,10+ years,OWN,61000.0,Source Verified,Fully Paid,debt_consolidation,OH,9.38,1.0,690.0,694.0,9.0,0.0,30.1,0,3,1,2,2,2,10,Medium Risk
9600.0, 36 months,14.33,329.65,C,C5,10+ years,MORTGAGE,50000.0,Verified,Fully Paid,debt_consolidation,TX,8.28,0.0,690.0,694.0,6.0,0.0,64.0,0,3,1,3,3,1,11,Medium Risk
17275.0, 60 months,18.2,440.56,E,E1,10+ years,RENT,70000.0,Source Verified,Fully Paid,other,MI,18.28,0.0,665.0,669.0,11.0,1.0,71.0,0,3,2,3,4,1,13,High Risk
20000.0, 36 months,12.05,664.77,C,C1,10+ years,MORTGAGE,86547.0,Source Verified,Fully Paid,home_improvement,CA,12.02,0.0,660.0,664.0,13.0,1.0,64.7,0,3,2,3,3,1,12,Medium Risk
5000.0, 36 months,8.18,157.1,B,B1,3 years,OWN,70000.0,Source Verified,Fully Paid,credit_card,PA,8.31,1.0,705.0,709.0,8.0,0.0,14.2,0,2,1,1,2,2,8,Low Risk
10000.0, 36 months,8.18,314.2,B,B1,< 1 year,MORTGAGE,90000.0,Source Verified,Fully Paid,home_improvement,NV,7.76,0.0,665.0,669.0,9.0,0.0,14.5,0,3,1,1,2,1,8,Low Risk
30000.0, 36 months,6.89,924.81,A,A3,10+ years,MORTGAGE,140000.0,Verified,Fully Paid,credit_card,IN,12.74,0.0,705.0,709.0,6.0,0.0,88.2,0,2,2,4,1,1,10,Medium Risk
4175.0, 36 months,5.32,125.73,A,A1,10+ years,MORTGAGE,80000.0,Not Verified,Fully Paid,credit_card,TX,26.89,0.0,825.0,829.0,20.0,0.0,6.4,0,1,3,1,1,1,7,Low Risk
19750.0, 36 months,15.41,688.62,D,D1,Unknown,MORTGAGE,44928.0,Not Verified,Fully Paid,debt_consolidation,PA,27.91,1.0,690.0,694.0,8.0,0.0,84.2,0,3,3,4,4,2,16,High Risk
9000.0, 36 months,6.24,274.78,A,A2,10+ years,OWN,75000.0,Not Verified,Fully Paid,debt_consolidation,NJ,15.68,1.0,720.0,724.0,36.0,0.0,12.6,0,2,2,1,1,2,8,Low Risk
35000.0, 60 months,17.86,886.11,D,D5,3 years,MORTGAGE,166000.0,Verified,Charged Off,debt_consolidation,VA,19.59,0.0,675.0,679.0,13.0,1.0,54.6,1,3,2,3,4,1,13,High Risk
24000.0, 60 months,9.99,509.82,B,B3,6 years,MORTGAGE,75000.0,Source Verified,Charged Off,debt_consolidation,PA,11.74,0.0,695.0,699.0,6.0,0.0,61.3,1,3,2,3,2,1,11,Medium Risk
4000.0, 36 months,15.41,139.47,D,D1,10+ years,MORTGAGE,39000.0,Not Verified,Fully Paid,home_improvement,IL,18.77,0.0,660.0,664.0,5.0,1.0,66.0,0,3,2,3,4,1,13,High Risk
24350.0, 36 months,15.41,849.0,D,D1,8 years,MORTGAGE,58000.0,Verified,Fully Paid,debt_consolidation,MS,11.79,0.0,715.0,719.0,12.0,0.0,4.3,0,2,2,1,4,1,10,Medium Risk
15000.0, 36 months,6.24,457.97,A,A2,2 years,MORTGAGE,110000.0,Not Verified,Fully Paid,credit_card,MI,16.79,0.0,735.0,739.0,8.0,0.0,56.8,0,2,2,3,1,1,9,Medium Risk
11200.0, 60 months,13.18,255.87,C,C3,5 years,MORTGAGE,50000.0,Not Verified,Fully Paid,credit_card,GA,17.28,0.0,695.0,699.0,7.0,0.0,55.5,0,3,2,3,3,1,12,Medium Risk
18900.0, 60 months,20.99,511.21,E,E5,10+ years,MORTGAGE,45000.0,Verified,Fully Paid,debt_consolidation,FL,38.93,1.0,665.0,669.0,13.0,0.0,41.4,0,3,4,2,4,2,15,High Risk
4600.0, 36 months,17.57,165.32,D,D4,3 years,OWN,11000.0,Verified,Fully Paid,credit_card,NE,28.71,0.0,695.0,699.0,3.0,0.0,83.2,0,3,3,4,4,1,15,High Risk
18000.0, 36 months,9.99,580.73,B,B3,5 years,MORTGAGE,95000.0,Source Verified,Fully Paid,debt_consolidation,FL,15.42,0.0,690.0,694.0,16.0,0.0,44.5,0,3,2,2,2,1,10,Medium Risk
25000.0, 36 months,14.33,858.46,C,C5,10+ years,RENT,65000.0,Source Verified,Fully Paid,debt_consolidation,NY,26.18,1.0,665.0,669.0,14.0,0.0,84.1,0,3,3,4,3,2,15,High Risk
9000.0, 36 months,5.32,271.04,A,A1,10+ years,MORTGAGE,99000.0,Source Verified,Fully Paid,home_improvement,MN,5.93,0.0,695.0,699.0,11.0,0.0,43.1,0,3,1,2,1,1,8,Low Risk
10000.0, 36 months,7.26,309.97,A,A4,1 year,MORTGAGE,50000.0,Not Verified,Fully Paid,debt_consolidation,WI,15.6,0.0,730.0,734.0,9.0,1.0,43.8,0,2,2,2,1,1,8,Low Risk
21600.0, 60 months,10.99,469.53,B,B4,7 years,OWN,72450.0,Not Verified,In Grace Period,credit_card,MD,31.59,0.0,700.0,704.0,9.0,0.0,60.8,1,2,4,3,2,1,12,Medium Risk
17000.0, 36 months,6.24,519.03,A,A2,9 years,RENT,61000.0,Verified,Fully Paid,credit_card,OK,23.47,1.0,685.0,689.0,4.0,0.0,60.3,0,3,3,3,1,2,12,Medium Risk
5000.0, 36 months,7.26,154.99,A,A4,10+ years,RENT,25000.0,Source Verified,Fully Paid,credit_card,NY,15.7,0.0,690.0,694.0,7.0,0.0,55.4,0,3,2,3,1,1,10,Medium Risk
7800.0, 36 months,10.99,255.33,B,B4,2 years,RENT,40000.0,Source Verified,Fully Paid,credit_card,NJ,28.51,2.0,720.0,724.0,11.0,0.0,18.2,0,2,3,1,2,3,11,Medium Risk
7500.0, 36 months,12.05,249.29,C,C1,1 year,RENT,36000.0,Source Verified,Fully Paid,debt_consolidation,NV,20.4,0.0,705.0,709.0,15.0,0.0,22.8,0,2,3,1,3,1,10,Medium Risk
7200.0, 36 months,12.05,239.32,C,C1,10+ years,MORTGAGE,93000.0,Source Verified,Fully Paid,other,FL,14.34,0.0,665.0,669.0,14.0,1.0,41.8,0,3,2,2,3,1,11,Medium Risk
28725.0, 60 months,21.99,793.19,F,F1,8 years,OWN,90000.0,Verified,Charged Off,debt_consolidation,MI,36.83,1.0,660.0,664.0,26.0,0.0,92.4,1,3,4,4,4,2,17,Critical Risk
22625.0, 36 months,6.89,697.46,A,A3,8 years,MORTGAGE,68000.0,Not Verified,Fully Paid,debt_consolidation,DE,24.31,0.0,735.0,739.0,22.0,0.0,41.7,0,2,3,2,1,1,9,Medium Risk
20000.0, 36 months,9.17,637.58,B,B2,10+ years,MORTGAGE,50000.0,Verified,Fully Paid,debt_consolidation,WA,16.56,0.0,670.0,674.0,9.0,0.0,52.0,0,3,2,3,2,1,11,Medium Risk
15000.0, 36 months,9.17,478.19,B,B2,10+ years,MORTGAGE,180000.0,Not Verified,Fully Paid,credit_card,LA,5.95,1.0,660.0,664.0,13.0,3.0,66.7,0,3,1,3,2,2,11,Medium Risk
14000.0, 36 months,7.89,438.0,A,A5,5 years,MORTGAGE,93000.0,Not Verified,Fully Paid,debt_consolidation,VA,28.19,0.0,785.0,789.0,12.0,0.0,19.6,0,1,3,1,1,1,7,Low Risk
20000.0, 60 months,17.57,503.21,D,D4,3 years,MORTGAGE,44400.0,Not Verified,Charged Off,credit_card,TX,13.81,0.0,660.0,664.0,13.0,0.0,94.4,1,3,2,4,4,1,14,High Risk
10800.0, 36 months,10.99,353.53,B,B4,< 1 year,RENT,64000.0,Source Verified,Fully Paid,credit_card,TX,16.8,0.0,675.0,679.0,22.0,0.0,47.8,0,3,2,2,2,1,10,Medium Risk
18000.0, 36 months,9.17,573.83,B,B2,10+ years,MORTGAGE,59562.63,Source Verified,Fully Paid,debt_consolidation,GA,18.66,0.0,690.0,694.0,17.0,0.0,40.7,0,3,2,2,2,1,10,Medium Risk
8400.0, 36 months,9.17,267.79,B,B2,2 years,MORTGAGE,35000.0,Not Verified,Fully Paid,debt_consolidation,MA,14.16,0.0,700.0,704.0,10.0,1.0,50.6,0,2,2,3,2,1,10,Medium Risk
8000.0, 36 months,11.49,263.78,B,B5,5 years,RENT,60000.0,Source Verified,Fully Paid,credit_card,PA,15.9,0.0,705.0,709.0,13.0,0.0,36.1,0,2,2,2,2,1,9,Medium Risk
15000.0, 36 months,7.89,469.29,A,A5,4 years,MORTGAGE,65000.0,Verified,Fully Paid,credit_card,CT,18.21,3.0,700.0,704.0,9.0,0.0,51.0,0,2,2,3,1,4,12,Medium Risk
11000.0, 36 months,14.33,377.72,C,C5,3 years,RENT,27500.0,Verified,Fully Paid,debt_consolidation,OR,25.05,0.0,670.0,674.0,12.0,0.0,60.8,0,3,3,3,3,1,13,High Risk
11000.0, 36 months,11.49,362.69,B,B5,< 1 year,MORTGAGE,45000.0,Source Verified,Fully Paid,debt_consolidation,CO,15.95,0.0,665.0,669.0,10.0,0.0,72.0,0,3,2,3,2,1,11,Medium Risk
7200.0, 36 months,12.05,239.32,C,C1,3 years,MORTGAGE,45000.0,Verified,Fully Paid,credit_card,IN,27.17,0.0,675.0,679.0,15.0,0.0,63.1,0,3,3,3,3,1,13,High Risk
16000.0, 60 months,15.41,384.1,D,D1,10+ years,MORTGAGE,100000.0,Verified,Fully Paid,home_improvement,MA,31.43,2.0,665.0,669.0,11.0,0.0,81.4,0,3,4,4,4,3,18,Critical Risk
35000.0, 36 months,13.18,1182.33,C,C3,5 years,MORTGAGE,100000.0,Source Verified,Charged Off,credit_card,OK,21.41,1.0,670.0,674.0,25.0,0.0,61.9,1,3,3,3,3,2,14,High Risk
10000.0, 36 months,7.26,309.97,A,A4,10+ years,RENT,70000.0,Source Verified,Fully Paid,credit_card,AZ,30.69,0.0,705.0,709.0,13.0,0.0,44.5,0,2,4,2,1,1,10,Medium Risk
15000.0, 36 months,6.24,457.97,A,A2,10+ years,MORTGAGE,43000.0,Not Verified,Fully Paid,debt_consolidation,CA,25.18,0.0,775.0,779.0,20.0,0.0,16.6,0,1,3,1,1,1,7,Low Risk
19200.0, 36 months,7.26,595.13,A,A4,10+ years,RENT,77000.0,Source Verified,Fully Paid,debt_consolidation,NY,16.93,0.0,720.0,724.0,19.0,0.0,30.9,0,2,2,2,1,1,8,Low Risk
3000.0, 36 months,12.59,100.5,C,C2,2 years,RENT,26000.0,Source Verified,Charged Off,debt_consolidation,TN,15.14,0.0,700.0,704.0,12.0,0.0,32.6,1,2,2,2,3,1,10,Medium Risk
24000.0, 60 months,17.57,603.85,D,D4,2 years,OWN,60000.0,Source Verified,Fully Paid,debt_consolidation,TX,11.78,0.0,685.0,689.0,13.0,0.0,71.2,0,3,2,3,4,1,13,High Risk
3000.0, 36 months,10.99,98.21,B,B4,Unknown,RENT,27276.0,Verified,Charged Off,debt_consolidation,CA,23.85,0.0,670.0,674.0,17.0,5.0,26.9,1,3,3,2,2,1,11,Medium Risk
10000.0, 36 months,11.49,329.72,B,B5,10+ years,OWN,95000.0,Source Verified,Charged Off,home_improvement,MA,12.42,0.0,670.0,674.0,8.0,1.0,75.9,1,3,2,4,2,1,12,Medium Risk
27500.0, 60 months,25.99,823.21,F,F5,10+ years,RENT,62534.0,Verified,Fully Paid,debt_consolidation,OK,28.82,0.0,670.0,674.0,13.0,0.0,62.1,0,3,3,3,4,1,14,High Risk
18000.0, 36 months,10.99,589.22,B,B4,8 years,RENT,58000.0,Source Verified,Fully Paid,debt_consolidation,NY,12.18,0.0,705.0,709.0,8.0,0.0,53.5,0,2,2,3,2,1,10,Medium Risk
16000.0, 36 months,10.99,523.75,B,B4,< 1 year,RENT,134000.0,Verified,Fully Paid,debt_consolidation,CA,22.01,0.0,710.0,714.0,8.0,0.0,91.4,0,2,3,4,2,1,12,Medium Risk
25000.0, 60 months,9.17,521.03,B,B2,10+ years,MORTGAGE,200000.0,Verified,Charged Off,debt_consolidation,NY,34.05,0.0,695.0,699.0,22.0,0.0,62.7,1,3,4,3,2,1,13,High Risk
3350.0, 36 months,18.2,121.45,E,E1,Unknown,RENT,9912.0,Verified,Charged Off,debt_consolidation,WA,30.15,1.0,685.0,689.0,8.0,1.0,41.7,1,3,4,2,4,2,15,High Risk
6000.0, 36 months,6.89,184.97,A,A3,10+ years,MORTGAGE,62500.0,Not Verified,Fully Paid,debt_consolidation,MI,11.06,0.0,745.0,749.0,11.0,0.0,32.9,0,2,2,2,1,1,8,Low Risk
14000.0, 60 months,21.99,386.59,F,F1,10+ years,MORTGAGE,42000.0,Verified,Charged Off,debt_consolidation,WI,25.39,0.0,680.0,684.0,14.0,0.0,37.6,1,3,3,2,4,1,13,High Risk
5000.0, 36 months,13.67,170.09,C,C4,10+ years,MORTGAGE,70000.0,Verified,Charged Off,debt_consolidation,GA,33.19,0.0,665.0,669.0,13.0,0.0,64.0,1,3,4,3,3,1,14,High Risk
32500.0, 36 months,19.99,1207.66,E,E4,3 years,MORTGAGE,65000.0,Verified,Fully Paid,debt_consolidation,SC,38.77,0.0,660.0,664.0,24.0,0.0,79.1,0,3,4,4,4,1,16,High Risk
9400.0, 36 months,17.57,337.81,D,D4,3 years,RENT,60000.0,Verified,Fully Paid,debt_consolidation,NY,4.52,0.0,675.0,679.0,5.0,0.0,43.8,0,3,1,2,4,1,11,Medium Risk
24000.0, 60 months,9.17,500.19,B,B2,10+ years,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,TX,34.61,0.0,725.0,729.0,8.0,0.0,45.5,0,2,4,2,2,1,11,Medium Risk
28000.0, 60 months,17.57,704.49,D,D4,4 years,MORTGAGE,111748.0,Source Verified,Fully Paid,debt_consolidation,CA,15.91,0.0,675.0,679.0,16.0,0.0,21.3,0,3,2,1,4,1,11,Medium Risk
8000.0, 36 months,13.18,270.25,C,C3,10+ years,MORTGAGE,81000.0,Verified,Fully Paid,medical,MN,19.67,0.0,700.0,704.0,15.0,0.0,49.4,0,2,2,2,3,1,10,Medium Risk
35000.0, 36 months,14.33,1116.05,C,C5,< 1 year,MORTGAGE,72000.0,Source Verified,Fully Paid,debt_consolidation,TX,25.27,0.0,685.0,689.0,15.0,0.0,62.6,0,3,3,3,3,1,13,High Risk
30000.0, 36 months,11.49,989.14,B,B5,7 years,MORTGAGE,250000.0,Source Verified,Fully Paid,home_improvement,AZ,4.35,0.0,675.0,679.0,10.0,1.0,33.0,0,3,1,2,2,1,9,Medium Risk
10000.0, 36 months,9.99,322.63,B,B3,10+ years,MORTGAGE,56000.0,Source Verified,Fully Paid,debt_consolidation,NY,17.75,7.0,665.0,669.0,8.0,0.0,66.1,0,3,2,3,2,4,14,High Risk
7000.0, 36 months,5.32,210.81,A,A1,1 year,MORTGAGE,65000.0,Source Verified,Fully Paid,debt_consolidation,SD,12.61,0.0,720.0,724.0,6.0,0.0,48.5,0,2,2,2,1,1,8,Low Risk
10000.0, 60 months,17.86,253.18,D,D5,2 years,RENT,100000.0,Source Verified,Charged Off,small_business,MD,8.92,0.0,660.0,664.0,7.0,0.0,45.0,1,3,1,2,4,1,11,Medium Risk
7000.0, 36 months,12.59,234.48,C,C2,10+ years,OWN,40000.0,Source Verified,Fully Paid,debt_consolidation,IN,32.13,0.0,735.0,739.0,17.0,0.0,27.3,0,2,4,2,3,1,12,Medium Risk
8650.0, 36 months,18.49,314.85,E,E2,Unknown,MORTGAGE,25200.0,Not Verified,Fully Paid,debt_consolidation,GA,29.47,0.0,665.0,669.0,6.0,0.0,93.0,0,3,3,4,4,1,15,High Risk
12800.0, 36 months,12.59,428.76,C,C2,< 1 year,RENT,40188.0,Source Verified,Charged Off,debt_consolidation,ND,14.36,0.0,660.0,664.0,13.0,1.0,62.2,1,3,2,3,3,1,12,Medium Risk
15750.0, 36 months,7.26,488.19,A,A4,10+ years,MORTGAGE,65000.0,Not Verified,Fully Paid,debt_consolidation,ME,8.05,1.0,720.0,724.0,12.0,0.0,51.0,0,2,1,3,1,2,9,Medium Risk
35000.0, 60 months,18.49,898.13,E,E2,10+ years,MORTGAGE,159000.0,Verified,Fully Paid,debt_consolidation,CT,23.53,0.0,680.0,684.0,17.0,0.0,110.6,0,3,3,4,4,1,15,High Risk
10000.0, 36 months,5.32,301.15,A,A1,6 years,MORTGAGE,120000.0,Source Verified,Fully Paid,home_improvement,CA,6.85,0.0,690.0,694.0,7.0,0.0,23.8,0,3,1,1,1,1,7,Low Risk
